"time","ax","ay","az","gx","gy","gz"
"1782938271821164800","-0.2834521999657154","-0.4304711456596851","0.4867933368623256","0.04065486788749695","-0.047390226274728775","0.10268718004226685"
"1782938271831197700","-0.2679919247770682","-0.45702422154247757","0.5702905352383851","0.04956980049610138","-0.03272126987576485","0.1030815914273262"
"1782938271841230800","-0.21247370690107345","-0.5199696302771568","0.6762462336599826","0.04817643389105797","-0.016422191634774208","0.09829243272542953"
"1782938271851263700","-0.21525531870992853","-0.5849380692720413","0.7612234414607286","0.04091159626841545","0.00893243309110403","0.09047471731901169"
"1782938271861297000","-0.24152097421977667","-0.6236883634269237","0.8443208268642425","0.023614972829818726","0.02821112610399723","0.08452659100294113"
"1782938271871329800","-0.23852053202847018","-0.6801233673542738","0.9288450302004814","-0.0027175662107765675","0.038098111748695374","0.08084636181592941"
"1782938271881363000","-0.22221902024270965","-0.7240285600543022","1.0105956771701574","-0.03797982260584831","0.04266075789928436","0.07670841366052628"
"1782938271891394800","-0.25882689554141836","-0.7299620417565107","1.0917647248595952","-0.07315858453512192","0.03228295221924782","0.06974317878484726"
"1782938271901427700","-0.290556077154167","-0.769755122962594","1.1496627870768308","-0.09623954445123672","-0.002154798712581396","0.04811331629753113"
"1782938271911460900","-0.34033750494383275","-0.8705389717042445","1.05967739572525","-0.10491692274808884","-0.037670981138944626","0.014321263879537582"
"1782938271921493800","-0.45529633830394595","-0.9070312577992677","0.9209183288544416","-0.09943711757659912","-0.051752109080553055","-0.019264355301856995"
"1782938271931527000","-0.5379225625317543","-0.8907564148247241","0.7459153976917267","-0.08745662122964859","-0.0511917807161808","-0.049346890300512314"
"1782938271941559800","-0.5269328203532845","-0.8233709778159857","0.6160889943391085","-0.08118724077939987","-0.0450906902551651","-0.06401516497135162"
"1782938271951593000","-0.4275074004832655","-0.7459732653588056","0.5359375992596149","-0.07460896670818329","-0.01735626347362995","-0.06679417192935944"
"1782938271961624800","-0.3605933803785592","-0.6431488507002592","0.43292146142125126","-0.06474344432353973","0.027752945199608803","-0.058230459690093994"
"1782938271971657700","-0.3294791340600699","-0.5756418331384658","0.30529987463653085","-0.057771824300289154","0.06419191509485245","-0.054691653698682785"
"1782938271981691000","-0.369204922183603","-0.564143703046441","0.2306482460170984","-0.05638357251882553","0.11732436716556549","-0.059862472116947174"
"1782938271991723800","-0.4423609784830361","-0.5849941833734512","0.1915010614991188","-0.05558489263057709","0.18628185987472534","-0.0663219690322876"
"1782938272001757000","-0.44380445528961715","-0.5806704749554396","0.1875532006561756","-0.06707973778247833","0.24507634341716766","-0.07006309926509857"
"1782938272011789800","-0.4190701192665845","-0.6107441261798143","0.21074702923893926","-0.08539989590644836","0.2989504933357239","-0.07778653502464294"
"1782938272021821700","-0.37607042403891683","-0.6471750374764204","0.2148760918676853","-0.10569208860397339","0.3602283000946045","-0.08600344508886337"
"1782938272031854800","-0.3036903936132789","-0.6537929943114519","0.1616857689499855","-0.12874148786067963","0.43785732984542847","-0.08730226755142212"
"1782938272041887700","-0.20017085456373168","-0.6841057149887084","0.10222411067783832","-0.14986711740493774","0.49845364689826965","-0.08603638410568237"
"1782938272051921000","-0.09686125020412728","-0.6925894656956195","0.08520049516260624","-0.18581393361091614","0.5255107879638672","-0.09200558811426163"
