"time","ax","ay","az","gx","gy","gz"
"1782938290371833900","-1.1243186485923826","0.8554197285056113","-4.368247816962003","-0.47157177329063416","-0.3088761270046234","-0.696640133857727"
"1782938290381867000","-1.1561027569964528","1.4494114573270083","-4.7704357019454235","-0.1746746003627777","-0.22961972653865814","-0.5768560767173767"
"1782938290391900000","-1.2474985996678472","1.8694962335288523","-4.821798809435963","0.11049215495586395","-0.10554038733243942","-0.45357730984687805"
"1782938290401932000","-1.4424446870543062","2.1163427501529455","-4.406054108265042","0.350594699382782","-0.006299697794020176","-0.34885483980178833"
"1782938290411965000","-1.6600579488009213","2.2176211044132708","-3.565988016235828","0.515279233455658","0.021468816325068474","-0.2855576276779175"
"1782938290421996800","-1.8679713620491325","2.130161432147026","-2.5452485461920498","0.6032015681266785","-0.006852875929325819","-0.25596433877944946"
"1782938290432030000","-1.9785918374113738","1.9893734897971151","-1.5319786813765763","0.6160436272621155","-0.06307673454284668","-0.24428927898406982"
"1782938290442062800","-1.9365107913985846","1.8451538194328545","-0.5829407579749822","0.5635262131690979","-0.12913158535957336","-0.23938743770122528"
"1782938290452094700","-1.8332231431424617","1.7159586997210978","0.27853870896100996","0.46724116802215576","-0.205015167593956","-0.24077041447162628"
"1782938290462127900","-1.7586831582039593","1.5897773748725652","0.9720300919324159","0.3403145968914032","-0.2979796230792999","-0.24938756227493286"
"1782938290472160800","-1.6664102404370904","1.504227920141816","1.4985703327715396","0.20312799513339996","-0.4040221571922302","-0.26793569326400757"
"1782938290482193000","-1.5731154322765766","1.3873176969856023","1.8525708176910876","0.062414202839136124","-0.5262658596038818","-0.288482129573822"
"1782938290492225800","-1.526348128143698","1.2879939839243888","2.0570617091447114","-0.07353963702917099","-0.6486426591873169","-0.31400638818740845"
"1782938290502258000","-1.5667770230352878","1.2367436891585588","2.139962110671401","-0.1847078800201416","-0.7667420506477356","-0.3609798848628998"
"1782938290512291000","-1.701714631921798","1.235502749186754","2.0274451540380714","-0.25109225511550903","-0.8431113958358765","-0.418759286403656"
"1782938290522324000","-1.8153360426656902","1.2456336825788021","1.6761743863433598","-0.2666173577308655","-0.8523380160331726","-0.47617897391319275"
