"time","ax","ay","az","gx","gy","gz"
"1782761648916174000","-0.6312444048296659","1.0804878363028168","-1.1252619207918644","2.5001001358032227","1.3119888305664062","-0.16413536667823792"
"1782761648926205200","-0.3740172909013927","1.009044940596819","-0.4095516917496919","2.4452455043792725","1.1373496055603027","-0.09810807555913925"
"1782761648936237000","-0.17609978648871183","0.7532680985420942","0.33316870929300785","2.330331325531006","0.9030491709709167","-0.02022711932659149"
"1782761648946268200","0.10454079012237488","0.4669339133992791","1.0949234811514614","2.165149688720703","0.6551358699798584","0.03943951427936554"
"1782761648956299000","0.36928934906404465","0.20714169822335243","1.7023019302904605","1.9898892641067505","0.4336162507534027","0.08218751102685928"
"1782761648966330000","0.33448614856712516","0.08029021902829409","1.9069494736105201","1.828790545463562","0.281556099653244","0.09923612326383591"
"1782761648976361000","0.14787055755462497","0.14888123243451118","1.8334142818003891","1.7040408849716187","0.19789502024650574","0.10699444264173508"
"1782761648986392000","-0.02578987295795232","0.30682080059349537","1.9194646717905997","1.6111536026000977","0.1699300855398178","0.11735055595636368"
"1782761648996424200","-0.03623074908200651","0.37060507130511106","2.0296201599895953","1.5171639919281006","0.13855032622814178","0.1417941004037857"
"1782761649006455300","0.04642627214286476","0.38391843412555754","2.2650188154041766","1.4160199165344238","0.07359319925308228","0.17559301853179932"
"1782761649016486100","0.11702752939295023","0.31774222677610814","2.4918746834009884","1.3147119283676147","-0.007496060337871313","0.2256157100200653"
"1782761649026517200","0.2289197782566771","0.25119075637347993","2.6202918044775725","1.200003743171692","-0.10355498641729355","0.2902495563030243"
"1782761649036548000","0.3416839876493439","0.25574900419972835","2.743541752049327","1.0684773921966553","-0.21043989062309265","0.3680064082145691"
"1782761649046579200","0.45963750931341196","0.25476664209887384","2.8688205751001834","0.922143280506134","-0.29622113704681396","0.4596507251262665"
"1782761649056611000","0.5299119822945445","0.2909316690009087","3.0106296771913765","0.7614864706993103","-0.33332428336143494","0.5561010837554932"
"1782761649066642000","0.5682295110553502","0.37415611485019323","2.8721938509255645","0.6037303805351257","-0.3256794214248657","0.6611441969871521"
"1782761649076673000","0.56207084229514","0.42530159753467883","2.5080145018190145","0.4498589336872101","-0.3073916733264923","0.7562718391418457"
"1782761649086704000","0.4939909932814538","0.31235088912658393","1.933293290656805","0.2932511866092682","-0.300492525100708","0.8087751269340515"
"1782761649096735200","0.25199359718896447","0.2015174286007881","1.33083067061007","0.13298402726650238","-0.2963995039463043","0.8031638860702515"
"1782761649106766300","0.06876644303835928","0.15307283890545367","0.7545821037501096","-0.014202791266143322","-0.2462625950574875","0.7466619610786438"
"1782761649116798200","-0.14966471096239983","0.3671019585549831","0.33887130484879013","-0.12816902995109558","-0.10678300261497498","0.666316032409668"
"1782761649126829000","-0.2566176767930388","0.5077540726307779","-0.028477906465530393","-0.20738396048545837","0.10613672435283661","0.5879974961280823"
"1782761649136860200","-0.3381397391712293","0.5180858258245512","-0.35532091986835","-0.2670252025127411","0.34594160318374634","0.5243756175041199"
"1782761649146891000","-0.3348171340871602","0.5293300176881254","-0.46647477145493027","-0.32177308201789856","0.553434431552887","0.4844513535499573"
"1782761649156922000","-0.27356380662526936","0.5394605492213741","-0.43104514615535733","-0.37486639618873596","0.7099812030792236","0.4704743027687073"
"1782761649166953000","-0.1722792783524841","0.5901343227408826","-0.22944763805568216","-0.4203726649284363","0.8031366467475891","0.48645544052124023"
"1782761649176985000","0.030815738295949992","0.6039842766560614","0.0498532874494791","-0.4597565531730652","0.7649511694908142","0.5156370401382446"
"1782761649187016200","0.10287952411295845","0.6008211364500224","0.34707506957054135","-0.48352813720703125","0.5381412506103516","0.5453105568885803"
"1782761649197047300","0.06551155116194858","0.5934918164752423","0.5984831950217485","-0.47091516852378845","0.20311154425144196","0.5652129054069519"
"1782761649207078100","0.061419897934142494","0.5619825064245612","0.7009358537584542","-0.4152436852455139","0.048044200986623764","0.5273723602294922"
"1782761649217109200","0.12190443298062309","0.5792516211334615","0.7162111643016338","-0.3720884919166565","-0.08314444869756699","0.4510493874549866"
"1782761649227140000","0.10337293365309014","0.3636414428375661","0.8943670065373182","-0.38280463218688965","-0.36978596448898315","0.38414856791496277"
"1782761649237172200","0.013434322318993507","0.20354360066615043","1.2720599172115326","-0.38004374504089355","-0.5883228182792664","0.33962583541870117"
"1782761649247203000","0.1038273080907762","0.28463322644382716","1.2220704361617565","-0.3683074116706848","-0.5849988460540771","0.3059661090373993"
"1782761649257234200","0.07633340769391507","0.4172128740273416","1.004320834684372","-0.3839777112007141","-0.6021245718002319","0.286558598279953"
