"time","ax","ay","az","gx","gy","gz"
"1782761488025261000","0.03911951105976477","0.009281842282041907","-0.47812253915071484","-0.026045382022857666","-0.08416944742202759","0.0007618783856742084"
"1782761488035292200","-0.0735644179046154","0.010793744682334364","0.04701718724071979","-0.0077556888572871685","-0.021783581003546715","0.002612100448459387"
"1782761488045323000","-0.046712158145848656","0.06006970716789364","0.5652759219467639","-0.007003345992416143","-0.010933064855635166","-0.0008340299827978015"
"1782761488055354000","-0.144056899284292","0.030202099909633396","0.8295932133316993","-0.002537447027862072","-0.00417332723736763","-0.001384906005114317"
"1782761488065384200","-0.03151005896935239","0.053272009851783514","0.5613613788515329","0.012567203491926193","0.04710157960653305","0.0013187353033572435"
"1782761488075415000","-0.08718589682616293","0.056260231882333755","0.18147651109099386","0.0192995797842741","0.07769595831632614","-0.004747821483761072"
"1782761488085446100","-0.016525000077020378","0.015797982710413633","-0.1326022978067398","0.019671089947223663","0.05433018505573273","-0.00023109998437575996"
"1782761488095476200","0.15499136761156843","-0.008558606041409074","-0.2590004802763462","0.001469929120503366","-0.017917271703481674","0.0016235944349318743"
"1782761488105507000","0.08486315296702086","-0.041296361908502874","-0.16890812141895292","-0.012866931967437267","-0.06242295354604721","0.0025498420000076294"
"1782761488115538200","0.05872855822462588","-0.022316570824198422","-0.020701427245140073","-0.010638218373060226","-0.044659651815891266","0.002980851801112294"
"1782761488125569000","-0.08377415215391665","0.027662936820834875","0.23902619826197624","-0.005200309678912163","-0.004287993535399437","-0.0011659562587738037"
"1782761488135599000","-0.09058976871920749","0.04346932203341275","0.4435486538976431","0.006879777647554874","0.02270151488482952","-0.00006046435737516731"
"1782761488145630200","-0.034752657619770616","0.032614531346224246","0.4571966554999351","0.011400227434933186","0.029459552839398384","-0.0007076124893501401"
"1782761488155661000","-0.04074176023304462","0.028077435905858872","0.251001882737875","0.015321264043450356","0.030035780742764473","-0.0003295264032203704"
"1782761488165691100","0.014478241881355642","-0.0008654211902990937","-0.04258826488256454","0.012045308947563171","0.028041604906320572","-0.00031594428583048284"
"1782761488175722200","0.027379900362063198","-0.01538264337517321","-0.1469546482861042","-0.00022586731938645244","0.0014626182382926345","-0.0004377516161184758"
"1782761488185753000","0.05258989107282832","-0.0329564766516909","-0.08538228147029876","-0.013786950148642063","-0.030677206814289093","0.0010336448904126883"
"1782761488195784200","0.042098252875916654","-0.003954180985875427","0.05276303741633892","-0.01713048294186592","-0.04282742738723755","0.001907611615024507"
"1782761488205814000","-0.018001630234532058","0.0013705942334607242","0.16978198164403438","-0.007429386489093304","-0.02279672771692276","0.002844778122380376"
"1782761488215845000","-0.06162195984488353","0.038302258126437665","0.2598971368551254","0.001430374220944941","0.00726277893409133","0.00038327343645505607"
"1782761488225876000","-0.05571388657856732","0.02330934472121298","0.29769232224225994","0.005713003221899271","0.022894734516739845","0.00022881008044350892"
"1782761488235906000","-0.0072612049083225425","0.02779631740953773","0.2549737089782953","0.0052396333776414394","0.012590304017066956","-0.0017927085282281041"
"1782761488245937200","0.0028746421208605166","-0.0034827640818431973","0.11159165848195553","-0.0010952276643365622","0.00612255185842514","0.0001322242897003889"
"1782761488255968000","0.0344069494546391","-0.015569215455837547","-0.02561550277173519","-0.004864910617470741","-0.0056914351880550385","0.0006331373006105423"
"1782761488265999000","0.021581004824955015","0.0191036731922999","-0.035438393127918244","-0.005605003330856562","-0.015088665299117565","-0.0019109805580228567"
"1782761488276029200","0.00830108761638403","0.004489310775883495","0.08749299001395702","-0.006422348786145449","-0.018214745447039604","0.0006861618021503091"
"1782761488286060000","0.0023698526701889933","0.023008681274205446","0.20413024144768713","-0.0048931618221104145","-0.014449834823608398","-0.0004954827600158751"
"1782761488296091100","-0.04364674269324168","0.011333258386515081","0.26595219911038875","0.0010656719096004963","0.0031885779462754726","-0.00042012910125777125"
"1782761488306122000","-0.021222747705504297","0.029485804866440594","0.24465163692831993","0.007795213721692562","0.016954990103840828","-0.00234745885245502"
"1782761488316153000","-0.03003067059917375","0.01668265659045428","0.18456687832176685","0.006271630059927702","0.017442911863327026","0.0004267422773409635"
"1782761488326184000","0.010485866043251007","0.00885810044463724","0.10953414143025875","0.005095844157040119","0.009680597111582756","-0.0015463937306776643"
"1782761488336215000","0.0179796375984326","0.006270093245431781","0.04067044856250286","0.0019040671177208424","0.000383030972443521","0.00005440472887130454"
"1782761488346245000","0.011831289302837103","0.0011756561832502483","0.030796704801917076","0.0006454571848735213","-0.0043954793363809586","0.0011961018899455667"
"1782761488356276000","-0.009653105013538152","0.00287405759897083","0.06791910549402237","0.000019017548765987158","-0.004388741217553616","-0.000267488561803475"
"1782761488366307000","-0.012942282752040773","0.009563472235016524","0.14349427869915962","0.0009969302918761969","-0.0032891221344470978","-0.0005354025634005666"
"1782761488376337200","-0.01725013601379469","0.011137845412269235","0.19676292755007743","0.0005402195965871215","0.0018796032527461648","0.0006803028518334031"
"1782761488386368000","-0.02706223098132759","0.015590477439574896","0.18597265346646308","0.0024177480954676867","0.00780353881418705","-0.00005419699300546199"
"1782761488396399000","-0.013184092151280491","0.007374291627667844","0.13894552935361862","0.0035863714292645454","0.009283571504056454","0.0004457152681425214"
"1782761488406430000","-0.004270955317467451","0.02108768661636859","0.09297697438299656","0.0006731395260430872","0.00487044733017683","-0.002738360082730651"
"1782761488416460000","0.009382270449213683","-0.001720247921347618","0.06828618524074553","-0.002328569767996669","-0.00440448522567749","0.0006041778833605349"
"1782761488426491100","0.01642822517165914","0.007004179673641919","0.07610065838396549","-0.0033621424809098244","-0.011092214845120907","-0.00021847258904017508"
"1782761488436522000","-0.011382486089412122","0.013951331930421291","0.10008651412725449","-0.004273540806025267","-0.007809256203472614","-0.00018323608674108982"
"1782761488446552000","0.0031583179004490373","0.011567140207625925","0.14262509464919565","-0.004238120745867491","-0.006000170949846506","0.000022093627194408327"
"1782761488456583000","-0.011489453595224767","0.022795623045414683","0.17362638211250303","-0.0026675257831811905","-0.0033201256301254034","-0.0002835366176441312"
"1782761488466614000","-0.0056179860122501845","-0.003838664847426116","0.16450608706772327","-0.0005979834240861237","0.001110309036448598","0.0013069031992927194"
"1782761488476645000","-0.0007824556145817041","0.020514234109967947","0.1492412979185581","-0.0002423789701424539","0.0012359832180663943","-0.001621260424144566"
"1782761488486675000","-0.0064127348528243595","0.004467391205020248","0.1149690259605646","-0.0011308095417916775","0.002213629661127925","-0.00004333745164331049"
"1782761488496706000","0.01743762140991166","0.012373890013247728","0.08983926087915897","-0.0026915264315903187","-0.0029039669316262007","-0.00027816882357001305"
"1782761488506737000","-0.005068681566417217","0.01294664839990437","0.10766484042704105","-0.000761267205234617","-0.004937023855745792","0.0004097256751265377"
"1782761488516767000","0.004397942698001861","0.003263385710120201","0.12234803029596805","-0.0006666749832220376","-0.004807684104889631","0.0013799245934933424"
"1782761488526798000","-0.016213212447799743","0.013901245710998773","0.15048925215303896","-0.00014522805577144027","-0.0009194685844704509","0.0007887029205448925"
"1782761488536829000","-0.014418218789808451","0.0068077803187072275","0.1708317829579115","0.0027405950240790844","0.003559764241799712","0.0017820068169385195"
"1782761488546860000","-0.004110796319693326","0.015128851277194917","0.16123101091980932","0.0026343348436057568","0.00642559165135026","-0.0009988658130168915"
"1782761488556890000","-0.01565820891354233","0.005263327355682849","0.15341829134225846","0.002872253069654107","0.006923883222043514","0.0007562981336377561"
"1782761488566921000","0.011502934131305664","0.015166735602170228","0.11597966430783271","0.0038914447650313377","0.004134754650294781","0.0003368502948433161"
"1782761488576952000","-0.0015187157335691153","-0.005159172861464321","0.09799977098107338","0.002632204443216324","0.0023317807354032993","0.0015705495607107878"
"1782761488586983000","0.000918229089770466","-0.005131444604322314","0.0911059198141098","0.001713680219836533","0.00008540425915271044","-0.0005469298921525478"
